44,12,11,70,58
7,12,11,70,58
524,41,25,45,33
5,12,1,70,56
1,12,11,70,58
19,12,11,70,58
78,12,11,70,58
525,38,24,45,30
109,43,28,45,32
296,41,30,45,32
74,12,1,70,56
102,12,1,70,56
205,12,11,70,58
390,42,26,45,30
526,38,24,45,30
351,42,16,45,30
527,43,30,45,33
57,12,1,70,56
528,38,24,45,30
529,43,30,45,33
530,38,24,45,30
531,45,30,45,31
231,37,24,45,33
285,40,23,47,36
290,41,27,45,30
204,12,11,70,58
532,41,25,45,30
239,40,22,48,31
533,38,24,45,30
495,41,11,43,34
536,40,21,43,34
537,41,20,43,34
44,12,11,70,58
204,12,11,70,58
74,12,1,70,56
75,12,1,70,56
538,12,23,43,34
19,12,11,70,58
5,12,1,70,56
1,12,11,70,58
78,12,11,70,58
7,12,11,70,58
539,41,20,43,34
219,39,24,43,34
286,40,27,43,34
464,41,26,43,34
500,43,34,54,43
540,40,21,43,34
470,43,34,70,56
535,43,30,45,34
541,24,33,43,34
542,41,20,43,34
308,12,23,43,34
328,14,15,45,34
543,40,34,43,36
544,39,28,43,34
285,40,23,47,36
545,39,28,43,34
7,12,11,70,58
5,12,1,70,56
279,38,23,45,37
102,12,1,70,56
1,12,11,70,58
204,12,11,70,58
19,12,11,70,58
547,38,35,40,35
376,12,23,38,35
44,12,11,70,58
205,12,11,70,58
75,12,1,70,56
182,29,12,47,35
72,38,11,45,35
12,12,1,70,56
360,38,27,42,35
548,38,35,40,35
549,38,35,40,35
78,12,11,70,58
312,12,23,43,33
1,12,11,70,58
205,12,11,70,58
74,12,1,70,56
7,12,11,70,58
5,12,1,70,56
411,41,30,43,33
44,12,11,70,58
19,12,11,70,58
460,40,25,43,33
204,12,11,70,58
57,12,1,70,56
294,42,24,43,33
123,41,23,70,56
550,43,29,44,33
75,12,1,70,56
344,14,15,43,33
551,43,29,44,33
519,39,30,43,33
5,12,1,70,56
74,12,1,70,56
78,12,11,70,58
7,12,11,70,58
102,12,1,70,56
1,12,11,70,58
204,12,11,70,58
44,12,11,70,58
182,29,12,47,35
205,12,11,70,58
88,32,21,45,31
75,12,1,70,56
41,12,12,70,58
12,12,1,70,56
208,32,22,39,25
315,32,23,41,25
202,32,17,54,43
184,32,17,44,25
57,12,1,70,56
281,29,12,54,43
179,29,12,48,37
67,29,12,70,56
95,29,11,52,28
185,29,12,54,43
554,32,21,40,25
7,12,11,70,58
205,12,11,70,58
44,12,11,70,58
301,12,23,44,30
107,12,19,61,28
78,12,11,70,58
264,12,22,48,32
50,43,23,45,25
105,12,21,61,34
356,12,16,44,25
41,12,12,70,58
57,12,1,70,56
74,12,1,70,56
75,12,1,70,56
12,12,1,70,56
5,12,1,70,56
329,40,23,61,36
103,43,23,52,28
395,44,23,61,34
108,12,16,70,56
310,12,23,44,24
285,40,23,47,36
136,37,17,52,33
557,39,23,44,28
204,12,11,70,58
30,41,23,61,34
558,12,23,44,23
7,12,11,70,58
1,12,11,70,58
356,12,16,44,25
392,12,23,61,34
312,12,23,43,33
310,12,23,44,24
402,12,23,42,28
75,12,1,70,56
19,12,11,70,58
78,12,11,70,58
74,12,1,70,56
44,12,11,70,58
559,12,23,39,28
10,12,23,43,30
105,12,21,61,34
301,12,23,44,30
107,12,19,61,28
108,12,16,70,56
2,12,22,61,29
41,12,12,70,58
376,12,23,38,35
205,12,11,70,58
264,12,22,48,32
308,12,23,43,34
5,12,1,70,56
375,12,23,40,33
102,12,1,70,56
78,12,11,70,58
12,12,1,70,56
19,12,11,70,58
44,12,11,70,58
91,29,12,48,37
26,39,17,52,31
189,39,19,47,26
7,12,11,70,58
1,12,11,70,58
205,12,11,70,58
74,12,1,70,56
75,12,1,70,56
48,29,12,47,26
57,12,1,70,56
41,12,12,70,58
357,34,16,47,26
142,41,18,47,26
459,42,25,47,26
333,42,22,47,26
29,14,15,61,29
204,12,11,70,58
97,40,19,47,28
183,39,18,47,26
153,44,21,61,26
273,47,24,47,26
4,41,11,61,34
198,39,17,47,29
12,12,1,70,56
1,12,11,70,58
204,12,11,70,58
74,12,1,70,56
44,12,11,70,58
19,12,11,70,58
560,40,28,41,31
324,40,21,54,43
561,41,26,56,28
562,41,23,45,28
78,12,11,70,58
7,12,11,70,58
5,12,1,70,56
75,12,1,70,56
102,12,1,70,56
205,12,11,70,58
563,41,25,41,28
564,24,28,41,33
30,41,23,61,34
329,40,23,61,36
565,41,25,41,28
7,12,11,70,58
282,41,20,45,37
204,12,11,70,58
205,12,11,70,58
74,12,1,70,56
76,39,20,45,25
57,12,1,70,56
75,12,1,70,56
78,12,11,70,58
44,12,11,70,58
97,40,19,47,28
12,12,1,70,56
19,12,11,70,58
137,40,16,61,32
186,39,17,44,22
190,39,17,44,22
1,12,11,70,58
5,12,1,70,56
26,39,17,52,31
39,41,18,45,29
444,39,20,42,28
182,29,12,47,35
189,39,19,47,26
522,41,17,44,20
268,40,20,61,37
184,32,17,44,25
12,12,1,70,56
7,12,11,70,58
507,29,12,41,25
19,12,11,70,58
239,40,22,48,31
368,41,25,42,27
78,12,11,70,58
1,12,11,70,58
102,12,1,70,56
44,12,11,70,58
205,12,11,70,58
204,12,11,70,58
47,41,23,45,37
58,29,12,54,43
325,41,23,47,25
454,41,25,42,32
324,40,21,54,43
75,12,1,70,56
95,29,11,52,28
188,39,22,47,32
280,41,21,44,32
281,29,12,54,43
57,12,1,70,56
261,39,11,54,43
404,40,25,41,28
524,41,25,45,33
370,40,25,42,27
122,41,22,61,26
534,45,30,45,31
57,12,1,70,56
19,12,11,70,58
75,12,1,70,56
78,12,11,70,58
41,12,12,70,58
374,37,31,61,34
7,12,11,70,58
5,12,1,70,56
204,12,11,70,58
74,12,1,70,56
205,12,11,70,58
1,12,11,70,58
121,43,28,45,32
567,38,24,45,31
99,39,28,61,34
420,42,30,45,31
553,43,31,45,33
552,43,31,45,33
328,14,15,45,34
44,12,11,70,58
568,45,31,70,35
569,45,31,70,35
349,43,23,45,25
74,12,1,70,56
19,12,11,70,58
205,12,11,70,58
53,37,23,45,33
75,12,1,70,56
26,39,17,52,31
57,12,1,70,56
41,12,12,70,58
1,12,11,70,58
78,12,11,70,58
204,12,11,70,58
153,44,21,61,26
7,12,11,70,58
384,39,23,45,31
521,44,17,45,23
198,39,17,47,29
5,12,1,70,56
38,39,22,45,29
12,12,1,70,56
44,12,11,70,58
148,41,23,61,27
295,42,23,56,26
106,12,18,61,29
149,29,12,45,27
316,41,11,45,23
272,42,23,61,25
572,45,23,56,26
205,12,11,70,58
204,12,11,70,58
41,12,12,70,58
57,12,1,70,56
19,12,11,70,58
327,24,23,47,33
74,12,1,70,56
75,12,1,70,56
78,12,11,70,58
372,24,32,43,33
7,12,11,70,58
5,12,1,70,56
275,24,24,47,33
44,12,11,70,58
573,24,33,40,35
373,12,25,42,33
1,12,11,70,58
247,24,27,44,33
12,12,1,70,56
400,24,28,70,56
287,24,25,43,33
102,12,1,70,56
308,12,23,43,34
574,24,33,40,35
366,34,23,42,27
57,12,1,70,56
5,12,1,70,56
1,12,11,70,58
204,12,11,70,58
345,14,15,42,30
12,12,1,70,56
3,34,23,61,34
465,34,23,41,26
19,12,11,70,58
74,12,1,70,56
44,12,11,70,58
205,12,11,70,58
7,12,11,70,58
41,12,12,70,58
102,12,1,70,56
357,34,16,47,26
75,12,1,70,56
75,12,1,70,56
108,12,16,70,56
57,12,1,70,56
78,12,11,70,58
27,41,22,61,29
575,40,29,44,36
7,12,11,70,58
41,12,12,70,58
74,12,1,70,56
204,12,11,70,58
5,12,1,70,56
102,12,1,70,56
281,29,12,54,43
205,12,11,70,58
1,12,11,70,58
19,12,11,70,58
44,12,11,70,58
12,12,1,70,56
106,12,18,61,29
140,41,24,61,29
28,42,22,52,29
137,40,16,61,32
29,14,15,61,29
136,37,17,52,33
185,29,12,54,43
331,39,21,44,31
57,12,1,70,56
523,44,17,44,21
41,12,12,70,58
496,41,11,44,21
75,12,1,70,56
202,32,17,54,43
5,12,1,70,56
204,12,11,70,58
44,12,11,70,58
7,12,11,70,58
1,12,11,70,58
102,12,1,70,56
205,12,11,70,58
401,40,21,44,28
576,42,21,44,28
105,12,21,61,34
74,12,1,70,56
19,12,11,70,58
184,32,17,44,25
203,39,19,47,27
12,12,1,70,56
319,39,21,54,43
72,38,11,45,35
153,44,21,61,26
183,39,18,47,26
126,41,21,45,37
51,44,17,45,24
249,44,19,44,27
324,40,21,54,43
100,40,21,54,43
403,40,21,44,28
102,12,1,70,56
57,12,1,70,56
4,41,11,61,34
78,12,11,70,58
7,12,11,70,58
204,12,11,70,58
205,12,11,70,58
67,29,12,70,56
1,12,11,70,58
44,12,11,70,58
75,12,1,70,56
446,42,21,56,26
5,12,1,70,56
12,12,1,70,56
74,12,1,70,56
41,12,12,70,58
19,12,11,70,58
295,42,23,56,26
138,41,23,61,26
19,12,11,70,58
1,12,11,70,58
555,32,21,40,25
26,39,17,52,31
556,32,21,40,25
577,39,21,40,28
12,12,1,70,56
205,12,11,70,58
57,12,1,70,56
102,12,1,70,56
41,12,12,70,58
44,12,11,70,58
75,12,1,70,56
7,12,11,70,58
106,12,18,61,29
87,32,21,45,25
88,32,21,45,31
97,40,19,47,28
268,40,20,61,37
191,39,17,44,25
5,12,1,70,56
204,12,11,70,58
74,12,1,70,56
78,12,11,70,58
124,40,21,45,26
147,40,21,70,56
578,39,21,40,28
5,12,1,70,56
1,12,11,70,58
12,12,1,70,56
41,12,12,70,58
19,12,11,70,58
57,12,1,70,56
78,12,11,70,58
102,12,1,70,56
44,12,11,70,58
204,12,11,70,58
205,12,11,70,58
74,12,1,70,56
75,12,1,70,56
7,12,11,70,58
182,29,12,47,35
291,40,11,45,36
205,12,11,70,58
75,12,1,70,56
7,12,11,70,58
78,12,11,70,58
12,12,1,70,56
399,40,28,40,36
579,40,35,40,36
57,12,1,70,56
1,12,11,70,58
204,12,11,70,58
19,12,11,70,58
44,12,11,70,58
5,12,1,70,56
580,40,35,40,36
285,40,23,47,36
329,40,23,61,36
265,38,22,48,36
41,12,12,70,58
12,12,1,70,56
57,12,1,70,56
204,12,11,70,58
102,12,1,70,56
75,12,1,70,56
19,12,11,70,58
44,12,11,70,58
74,12,1,70,56
78,12,11,70,58
5,12,1,70,56
7,12,11,70,58
74,12,1,70,56
204,12,11,70,58
205,12,11,70,58
19,12,11,70,58
78,12,11,70,58
44,12,11,70,58
581,38,24,39,28
582,38,24,39,28
75,12,1,70,56
53,37,23,45,33
1,12,11,70,58
7,12,11,70,58
41,12,12,70,58
5,12,1,70,56
57,12,1,70,56
42,38,17,44,29
583,38,24,39,28
444,39,20,42,28
1,12,11,70,58
74,12,1,70,56
19,12,11,70,58
44,12,11,70,58
41,12,12,70,58
204,12,11,70,58
7,12,11,70,58
5,12,1,70,56
78,12,11,70,58
75,12,1,70,56
12,12,1,70,56
205,12,11,70,58
57,12,1,70,56
289,39,23,42,32
7,12,11,70,58
204,12,11,70,58
205,12,11,70,58
74,12,1,70,56
75,12,1,70,56
41,12,12,70,58
57,12,1,70,56
5,12,1,70,56
1,12,11,70,58
398,40,28,70,35
78,12,11,70,58
7,12,11,70,58
5,12,1,70,56
19,12,11,70,58
204,12,11,70,58
205,12,11,70,58
74,12,1,70,56
44,12,11,70,58
1,12,11,70,58
75,12,1,70,56
74,12,1,70,56
78,12,11,70,58
57,12,1,70,56
75,12,1,70,56
19,12,11,70,58
311,39,22,44,24
75,12,1,70,56
74,12,1,70,56
204,12,11,70,58
45,29,1,43,29
90,45,24,52,58
546,10,34,43,58
445,42,21,52,58
435,45,1,47,22
571,45,31,71,58
566,22,28,41,58
570,27,31,45,58
